,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
165,771,111,35503,86,"1,64,73,86,35503",4,0,1,166.000000,Toscana,Toscana,Toscana,Toscana,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35503,IT-52,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Toscana,
166,771,111,35504,86,"1,64,73,86,35504",4,0,1,167.000000,Umbria,Umbria,Umbria,Umbria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35504,IT-55,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Umbria,
167,771,111,35495,86,"1,64,73,86,35495",4,0,1,168.000000,Valle d'Aosta,Valle d'Aosta,Valle d'Aosta,Valle d'Aosta,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35495,IT-23,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Valle d'Aosta,
168,771,111,35500,86,"1,64,73,86,35500",4,0,1,169.000000,Veneto,Veneto,Veneto,Veneto,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35500,IT-34,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Veneto,
169,771,111,87,73,"1,64,73,87",3,0,1,170.000000,Luxembourg,Luxembourg,Luxembourg,Luxembourg,2,admin0,LUX,64.0,High-income,73.0,Western Europe,LUX,LUX,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Luxembourg,Grand Duchy of Luxembourg
170,771,111,88,73,"1,64,73,88",3,0,1,171.000000,Malta,Malta,Malta,Malta,2,admin0,MLT,64.0,High-income,73.0,Western Europe,MLT,MLT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Malta,Republic of Malta
171,771,111,367,73,"1,64,73,367",3,0,1,172.000000,Monaco,Monaco,Monaco,Monaco,2,admin0,,64.0,High-income,73.0,Western Europe,MCO,MCO,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Monaco,Principality of Monaco
172,771,111,89,73,"1,64,73,89",3,0,1,173.000000,Netherlands,Netherlands,Netherlands,Netherlands,2,admin0,NLD,64.0,High-income,73.0,Western Europe,NLD,NLD,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Netherlands,Kingdom of the Netherlands
173,771,111,90,73,"1,64,73,90",3,0,1,174.000000,Norway,Norway,Norway,Norway,2,admin0,NOR,64.0,High-income,73.0,Western Europe,NOR,NOR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Norway,Kingdom of Norway
174,771,111,91,73,"1,64,73,91",3,0,1,175.000000,Portugal,Portugal,Portugal,Portugal,2,admin0,PRT,64.0,High-income,73.0,Western Europe,PRT,PRT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Portugal,Portuguese Republic
175,771,111,396,73,"1,64,73,396",3,0,1,176.000000,San Marino,San Marino,San Marino,San Marino,2,admin0,,64.0,High-income,73.0,Western Europe,SMR,SMR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,San Marino,Republic of San Marino
176,771,111,92,73,"1,64,73,92",3,0,0,177.000000,Spain,Spain,Spain,Spain,2,admin0,ESP,64.0,High-income,73.0,Western Europe,ESP,ESP,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Spain,Kingdom of Spain
177,771,111,60357,92,"1,64,73,92,60357",4,0,1,178.000000,Andalucia,Andalucia,Andalucia,Andalucia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60357,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
178,771,111,60358,92,"1,64,73,92,60358",4,0,1,179.000000,Aragon,Aragon,Aragon,Aragon,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60358,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
179,771,111,60365,92,"1,64,73,92,60365",4,0,1,180.000000,Asturias,Asturias,Asturias,Asturias,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60365,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
180,771,111,60363,92,"1,64,73,92,60363",4,0,1,181.000000,Balearic Islands,Balearic Islands,Balearic Islands,Balearic Islands,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60363,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
181,771,111,60374,92,"1,64,73,92,60374",4,0,1,182.000000,Basque Country,Basque Country,Basque Country,Basque Country,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60374,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
182,771,111,60364,92,"1,64,73,92,60364",4,0,1,183.000000,Canary Islands,Canary Islands,Canary Islands,Canary Islands,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60364,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
183,771,111,60359,92,"1,64,73,92,60359",4,0,1,184.000000,Cantabria,Cantabria,Cantabria,Cantabria,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60359,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
184,771,111,60367,92,"1,64,73,92,60367",4,0,1,185.000000,Castile and León,Castile and Leon,Castile and Leon,Castile and León,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60367,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
185,771,111,60360,92,"1,64,73,92,60360",4,0,1,186.000000,Castilla-La Mancha,Castilla-La Mancha,Castilla-La Mancha,Castilla-La Mancha,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60360,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
186,771,111,60368,92,"1,64,73,92,60368",4,0,1,187.000000,Catalonia,Catalonia,Catalonia,Catalonia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60368,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
187,771,111,60369,92,"1,64,73,92,60369",4,0,1,188.000000,Ceuta,Ceuta,Ceuta,Ceuta,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60369,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
188,771,111,60361,92,"1,64,73,92,60361",4,0,1,189.000000,Community of Madrid,Community of Madrid,Community of Madrid,Community of Madrid,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60361,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
189,771,111,60362,92,"1,64,73,92,60362",4,0,1,190.000000,Extremadura,Extremadura,Extremadura,Extremadura,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60362,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
190,771,111,60372,92,"1,64,73,92,60372",4,0,1,191.000000,Galicia,Galicia,Galicia,Galicia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60372,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
191,771,111,60376,92,"1,64,73,92,60376",4,0,1,192.000000,La Rioja,La Rioja,La Rioja,La Rioja,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60376,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
192,771,111,60373,92,"1,64,73,92,60373",4,0,1,193.000000,Melilla,Melilla,Melilla,Melilla,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60373,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
193,771,111,60366,92,"1,64,73,92,60366",4,0,1,194.000000,Murcia,Murcia,Murcia,Murcia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60366,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
194,771,111,60370,92,"1,64,73,92,60370",4,0,1,195.000000,Navarre,Navarre,Navarre,Navarre,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60370,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
195,771,111,60371,92,"1,64,73,92,60371",4,0,1,196.000000,Valencian Community,Valencian Community,Valencian Community,Valencian Community,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60371,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
196,771,111,93,73,"1,64,73,93",3,0,1,197.000000,Sweden,Sweden,Sweden,Sweden,2,admin0,SWE,64.0,High-income,73.0,Western Europe,SWE,SWE,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Sweden,Kingdom of Sweden
197,771,111,94,73,"1,64,73,94",3,0,1,198.000000,Switzerland,Switzerland,Switzerland,Switzerland,2,admin0,CHE,64.0,High-income,73.0,Western Europe,CHE,CHE,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Switzerland,Swiss Confederation
198,771,111,95,73,"1,64,73,95",3,1,0,199.000000,United Kingdom,United Kingdom,United Kingdom,United Kingdom,2,admin0,GBR,64.0,High-income,73.0,Western Europe,GBR,GBR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,UK,United Kingdom of Great Britain and Northern Ireland
199,771,111,4749,95,"1,64,73,95,4749",4,0,1,200.000000,England,England,England,England,3,admin1,,64.0,High-income,73.0,Western Europe,GBR_4749,ENG,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,England,
200,771,111,433,95,"1,64,73,95,433",4,0,1,201.000000,Northern Ireland,Northern Ireland,N Ireland,Northern Ireland,3,admin1,,64.0,High-income,73.0,Western Europe,GBR_433,NIR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Northern Ireland,
201,771,111,434,95,"1,64,73,95,434",4,0,1,202.000000,Scotland,Scotland,Scotland,Scotland,3,admin1,,64.0,High-income,73.0,Western Europe,GBR_434,SCT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Scotland,
202,771,111,4636,95,"1,64,73,95,4636",4,0,1,203.000000,Wales,Wales,Wales,Wales,3,admin1,,64.0,High-income,73.0,Western Europe,GBR_4636,WLS,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Wales,
203,771,111,103,1,"1,103",1,0,0,204.000000,Latin America and Caribbean,Latin America and Caribbean,Latin Am & Caribbean,Latin America and Caribbean,7,superregion,,103.0,Latin America and Caribbean,,,S7,S7,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Latin America and Caribbean,Latin America and Caribbean
204,771,111,120,103,"1,103,120",2,0,0,205.000000,Andean Latin America,Andean Latin America,Andean Latin Am,Andean Latin America,6,region,,103.0,Latin America and Caribbean,120.0,Andean Latin America,R11,R11,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Andean Latin America,Andean Latin America
205,771,111,121,120,"1,103,120,121",3,0,1,206.000000,Bolivia (Plurinational State of),Bolivia (Plurinational State of),Bolivia (Plurinational Stat.,Bolivia (Plurinational State of),2,admin0,BOL,103.0,Latin America and Caribbean,120.0,Andean Latin America,BOL,BOL,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Bolivia,Plurinational State of Bolivia
206,771,111,122,120,"1,103,120,122",3,0,1,207.000000,Ecuador,Ecuador,Ecuador,Ecuador,2,admin0,ECU,103.0,Latin America and Caribbean,120.0,Andean Latin America,ECU,ECU,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Ecuador,Republic of Ecuador
207,771,111,123,120,"1,103,120,123",3,0,1,208.000000,Peru,Peru,Peru,Peru,2,admin0,PER,103.0,Latin America and Caribbean,120.0,Andean Latin America,PER,PER,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Peru,Republic of Peru
208,771,111,104,103,"1,103,104",2,0,0,209.000000,Caribbean,Caribbean,Caribbean,Caribbean,6,region,,103.0,Latin America and Caribbean,104.0,Caribbean,R7,R7,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Caribbean,Caribbean
209,771,111,105,104,"1,103,104,105",3,0,1,210.000000,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,2,admin0,ATG,103.0,Latin America and Caribbean,104.0,Caribbean,ATG,ATG,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Antigua and Barbuda,Antigua and Barbuda
210,771,111,106,104,"1,103,104,106",3,0,1,211.000000,Bahamas,Bahamas,Bahamas,Bahamas,2,admin0,BHS,103.0,Latin America and Caribbean,104.0,Caribbean,BHS,BHS,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,The Bahamas,Commonwealth of the Bahamas
211,771,111,107,104,"1,103,104,107",3,0,1,212.000000,Barbados,Barbados,Barbados,Barbados,2,admin0,BRB,103.0,Latin America and Caribbean,104.0,Caribbean,BRB,BRB,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Barbados,Barbados
212,771,111,108,104,"1,103,104,108",3,0,1,213.000000,Belize,Belize,Belize,Belize,2,admin0,BLZ,103.0,Latin America and Caribbean,104.0,Caribbean,BLZ,BLZ,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Belize,Belize
213,771,111,305,104,"1,103,104,305",3,0,1,214.000000,Bermuda,Bermuda,Bermuda,Bermuda,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,BMU,BMU,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Bermuda,Bermuda
214,771,111,109,104,"1,103,104,109",3,0,1,215.000000,Cuba,Cuba,Cuba,Cuba,2,admin0,CUB,103.0,Latin America and Caribbean,104.0,Caribbean,CUB,CUB,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Cuba,Republic of Cuba
215,771,111,110,104,"1,103,104,110",3,0,1,216.000000,Dominica,Dominica,Dominica,Dominica,2,admin0,DMA,103.0,Latin America and Caribbean,104.0,Caribbean,DMA,DMA,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Dominica,Commonwealth of Dominica
216,771,111,111,104,"1,103,104,111",3,0,1,217.000000,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,2,admin0,DOM,103.0,Latin America and Caribbean,104.0,Caribbean,DOM,DOM,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Dominican Republic,Dominican Republic
217,771,111,112,104,"1,103,104,112",3,0,1,218.000000,Grenada,Grenada,Grenada,Grenada,2,admin0,GRD,103.0,Latin America and Caribbean,104.0,Caribbean,GRD,GRD,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Grenada,Grenada
218,771,111,113,104,"1,103,104,113",3,0,1,219.000000,Guyana,Guyana,Guyana,Guyana,2,admin0,GUY,103.0,Latin America and Caribbean,104.0,Caribbean,GUY,GUY,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Guyana,Republic of Guyana
219,771,111,114,104,"1,103,104,114",3,0,1,220.000000,Haiti,Haiti,Haiti,Haiti,2,admin0,HTI,103.0,Latin America and Caribbean,104.0,Caribbean,HTI,HTI,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Haiti,Republic of Haiti
220,771,111,115,104,"1,103,104,115",3,0,1,221.000000,Jamaica,Jamaica,Jamaica,Jamaica,2,admin0,JAM,103.0,Latin America and Caribbean,104.0,Caribbean,JAM,JAM,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Jamaica,Jamaica
221,771,111,385,104,"1,103,104,385",3,0,1,222.000000,Puerto Rico,Puerto Rico,Puerto Rico,Puerto Rico,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,PRI,PRI,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Puerto Rico,Puerto Rico
222,771,111,393,104,"1,103,104,393",3,0,1,223.000000,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,2,admin0,,103.0,Latin America and Caribbean,104.0,Caribbean,KNA,KNA,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Saint Kitts and Nevis,Saint Kitts and Nevis
223,771,111,116,104,"1,103,104,116",3,0,1,224.000000,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,2,admin0,LCA,103.0,Latin America and Caribbean,104.0,Caribbean,LCA,LCA,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Saint Lucia,Saint Lucia
224,771,111,117,104,"1,103,104,117",3,0,1,225.000000,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saint Vincent and the Grena.,Saint Vincent and the Grenadines,2,admin0,VCT,103.0,Latin America and Caribbean,104.0,Caribbean,VCT,VCT,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
225,771,111,118,104,"1,103,104,118",3,0,1,226.000000,Suriname,Suriname,Suriname,Suriname,2,admin0,SUR,103.0,Latin America and Caribbean,104.0,Caribbean,SUR,SUR,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Suriname,Republic of Suriname
226,771,111,119,104,"1,103,104,119",3,0,1,227.000000,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,2,admin0,TTO,103.0,Latin America and Caribbean,104.0,Caribbean,TTO,TTO,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Trinidad and Tobago,Republic of Trinidad and Tobago
227,771,111,422,104,"1,103,104,422",3,0,1,228.000000,United States Virgin Islands,United States Virgin Islands,Virgin Isl US,United States Virgin Islands,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,VIR,VIR,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Virgin Islands,United States Virgin Islands
228,771,111,124,103,"1,103,124",2,0,0,229.000000,Central Latin America,Central Latin America,Central Latin Am,Central Latin America,6,region,,103.0,Latin America and Caribbean,124.0,Central Latin America,R12,R12,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Central Latin America,Central Latin America
229,771,111,125,124,"1,103,124,125",3,0,1,230.000000,Colombia,Colombia,Colombia,Colombia,2,admin0,COL,103.0,Latin America and Caribbean,124.0,Central Latin America,COL,COL,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Colombia,Republic of Colombia
230,771,111,126,124,"1,103,124,126",3,0,1,231.000000,Costa Rica,Costa Rica,Costa Rica,Costa Rica,2,admin0,CRI,103.0,Latin America and Caribbean,124.0,Central Latin America,CRI,CRI,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Costa Rica,Republic of Costa Rica
231,771,111,127,124,"1,103,124,127",3,0,1,232.000000,El Salvador,El Salvador,El Salvador,El Salvador,2,admin0,SLV,103.0,Latin America and Caribbean,124.0,Central Latin America,SLV,SLV,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,El Salvador,Republic of El Salvador
232,771,111,128,124,"1,103,124,128",3,0,1,233.000000,Guatemala,Guatemala,Guatemala,Guatemala,2,admin0,GTM,103.0,Latin America and Caribbean,124.0,Central Latin America,GTM,GTM,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Guatemala,Republic of Guatemala
233,771,111,129,124,"1,103,124,129",3,0,1,234.000000,Honduras,Honduras,Honduras,Honduras,2,admin0,HND,103.0,Latin America and Caribbean,124.0,Central Latin America,HND,HND,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Honduras,Republic of Honduras
234,771,111,130,124,"1,103,124,130",3,0,0,235.000000,Mexico,Mexico,Mexico,Mexico,2,admin0,MEX,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX,MEX,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Mexico,United Mexican States
235,771,111,4643,130,"1,103,124,130,4643",4,0,1,236.000000,Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4643,MX-AGU,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Aguascalientes,
236,771,111,4644,130,"1,103,124,130,4644",4,0,1,237.000000,Baja California,Baja California,Baja CA,Baja California,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4644,MX-BCN,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Baja California,
237,771,111,4645,130,"1,103,124,130,4645",4,0,1,238.000000,Baja California Sur,Baja California Sur,Baja CA Sur,Baja California Sur,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4645,MX-BCS,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Baja California Sur,
238,771,111,4646,130,"1,103,124,130,4646",4,0,1,239.000000,Campeche,Campeche,Campeche,Campeche,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4646,MX-CAM,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Campeche,
239,771,111,4649,130,"1,103,124,130,4649",4,0,1,240.000000,Chiapas,Chiapas,Chiapas,Chiapas,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4649,MX-CHP,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Chiapas,
240,771,111,4650,130,"1,103,124,130,4650",4,0,1,241.000000,Chihuahua,Chihuahua,Chihuahua,Chihuahua,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4650,MX-CHH,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Chihuahua,
241,771,111,4647,130,"1,103,124,130,4647",4,0,1,242.000000,Coahuila,Coahuila,Coahuila,Coahuila,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4647,MX-COA,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Coahuila,
242,771,111,4648,130,"1,103,124,130,4648",4,0,1,243.000000,Colima,Colima,Colima,Colima,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4648,MX-COL,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Colima,
243,771,111,4652,130,"1,103,124,130,4652",4,0,1,244.000000,Durango,Durango,Durango,Durango,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4652,MX-DUR,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Durango,
244,771,111,4653,130,"1,103,124,130,4653",4,0,1,245.000000,Guanajuato,Guanajuato,Guanajuato,Guanajuato,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4653,MX-GUA,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Guanajuato,
245,771,111,4654,130,"1,103,124,130,4654",4,0,1,246.000000,Guerrero,Guerrero,Guerrero,Guerrero,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4654,MX-GRO,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Guerrero,
246,771,111,4655,130,"1,103,124,130,4655",4,0,1,247.000000,Hidalgo,Hidalgo,Hidalgo,Hidalgo,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4655,MX-HID,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Hidalgo,
247,771,111,4656,130,"1,103,124,130,4656",4,0,1,248.000000,Jalisco,Jalisco,Jalisco,Jalisco,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4656,MX-JAL,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Jalisco,
248,771,111,4657,130,"1,103,124,130,4657",4,0,1,249.000000,México,Mexico,Mexico,México,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4657,MX-MEX,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,México,
249,771,111,4651,130,"1,103,124,130,4651",4,0,1,250.000000,Mexico City,Mexico City,Mexico City,Mexico City,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4651,MX-DIF,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Mexico City,
250,771,111,4658,130,"1,103,124,130,4658",4,0,1,251.000000,Michoacán de Ocampo,Michoacan de Ocampo,Michoacan,Michoacán de Ocampo,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4658,MX-MIC,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Michoacán de Ocampo,
